Row,Column,Region_Name,SIG_ENG_NM,Ratio
56,50,Gangwon,Samcheok-si,0.3070851648101573
56,51,Gangwon,Samcheok-si,1.0
56,52,Gangwon,Samcheok-si,0.949357856868243
56,52,Gyeong-Buk,Uljin-gun,0.0506417227502647
56,53,Gangwon,Samcheok-si,0.4644188585693976
56,53,Gyeong-Buk,Uljin-gun,0.5355799468146363
57,21,Incheon,Ongjin-gun,1.0
57,22,Incheon,Ongjin-gun,1.0
57,23,Incheon,Ongjin-gun,1.0
57,24,Incheon,Ongjin-gun,1.0
57,25,Incheon,Ongjin-gun,1.0
57,26,Gyeonggi,Ansan-si,0.9149867113869188
57,26,Incheon,Ongjin-gun,0.0850132886130812
57,27,Gyeonggi,Ansan-si,0.227276633722065
57,27,Gyeonggi,Siheung-si,0.0019440000673106
57,27,Gyeonggi,Hwaseong-si,0.770779295428079
57,28,Gyeonggi,Ansan-si,0.0002815658911878
57,28,Gyeonggi,Ansan-si,0.5173686869942717
57,28,Gyeonggi,Siheung-si,0.0253864732975691
57,28,Gyeonggi,Hwaseong-si,0.4569632738169714
57,29,Gyeonggi,Ansan-si,0.4234614140517846
57,29,Gyeonggi,Ansan-si,0.0607331864146891
57,29,Gyeonggi,Gunpo-si,0.0213305731251687
57,29,Gyeonggi,Hwaseong-si,0.4944730390361245
57,30,Gyeonggi,Suwon-si,0.2208592805904158
57,30,Gyeonggi,Suwon-si,0.4471625454550816
57,30,Gyeonggi,Suwon-si,0.0905341419318537
57,30,Gyeonggi,Ansan-si,0.0381569127219465
57,30,Gyeonggi,Gunpo-si,0.0203306318025336
57,30,Gyeonggi,Uiwang-si,0.0790670933505617
57,30,Gyeonggi,Hwaseong-si,0.1038865443969791
57,31,Gyeonggi,Suwon-si,0.0353845817688771
57,31,Gyeonggi,Suwon-si,0.0416669690744938
57,31,Gyeonggi,Suwon-si,0.0606825389435632
57,31,Gyeonggi,Suwon-si,0.3190845116196293
57,31,Gyeonggi,Yongin-si,0.4353960469547292
57,31,Gyeonggi,Yongin-si,0.1052222155070871
57,31,Gyeonggi,Hwaseong-si,0.0025631170560082
57,32,Gyeonggi,Yongin-si,0.652396078092022
57,32,Gyeonggi,Yongin-si,0.3475938328409766
57,32,Gyeonggi,Yongin-si,1.008906700131512e-05
57,33,Gyeonggi,Yongin-si,0.6925016932551257
57,33,Gyeonggi,Icheon-si,0.0033226393892881
57,33,Gyeonggi,Gwangju-si,0.3041746678986893
57,34,Gyeonggi,Yongin-si,0.0071038547892995
57,34,Gyeonggi,Icheon-si,0.9042833033225108
57,34,Gyeonggi,Gwangju-si,0.0886127811993569
57,35,Gyeonggi,Icheon-si,0.9161307407755104
57,35,Gyeonggi,Yeoju-si,0.0837587328195999
57,36,Gyeonggi,Icheon-si,0.0023043643204058
57,36,Gyeonggi,Yeoju-si,0.9976531834641664
57,37,Gangwon,Wonju-si,0.0088483193820795
57,37,Gyeonggi,Yeoju-si,0.9911516621654742
57,38,Gangwon,Wonju-si,0.9570716177631609
57,38,Gyeonggi,Yeoju-si,0.0429282665271988
57,39,Gangwon,Wonju-si,0.9339729953555664
57,39,Chungbuk,Jecheon-si,0.0660270046444335
57,40,Gangwon,Wonju-si,0.7791947724093096
57,40,Chungbuk,Jecheon-si,0.2208052275906903
57,41,Gangwon,Wonju-si,0.7568724934405516
57,41,Gangwon,Hoengseong-gun,0.0111990087672076
57,41,Gangwon,Yeongwol-gun,0.2014708914916853
57,41,Chungbuk,Jecheon-si,0.0304576063005555
57,42,Gangwon,Wonju-si,0.2627564757102791
57,42,Gangwon,Yeongwol-gun,0.559122852761554
57,42,Chungbuk,Jecheon-si,0.1781206715281667
57,43,Gangwon,Yeongwol-gun,0.9844345039406864
57,43,Gangwon,Pyeongchang-gun,0.005506319255731
57,43,Chungbuk,Jecheon-si,0.0100591768035824
57,44,Gangwon,Yeongwol-gun,0.9840698291068392
57,44,Gangwon,Pyeongchang-gun,0.0159301701715255
57,45,Gangwon,Yeongwol-gun,0.8565038198518407
57,45,Gangwon,Pyeongchang-gun,0.0845060621340077
57,45,Gangwon,Jeongseon-gun,0.058949895338343
57,46,Gangwon,Yeongwol-gun,0.0403271393615526
57,46,Gangwon,Pyeongchang-gun,0.0159753992998791
57,46,Gangwon,Jeongseon-gun,0.9436937032612756
57,47,Gangwon,Yeongwol-gun,0.0122983518949217
57,47,Gangwon,Jeongseon-gun,0.9877016481050782
57,48,Gangwon,Samcheok-si,0.0448906314120516
57,48,Gangwon,Jeongseon-gun,0.9551072541151346
57,49,Gangwon,Taebaek-si,0.7082301702089037
57,49,Gangwon,Samcheok-si,0.2238964570599195
57,49,Gangwon,Jeongseon-gun,0.0678700965559992
57,50,Gangwon,Taebaek-si,0.0656960624810953
57,50,Gangwon,Samcheok-si,0.9342988388123163
57,51,Gangwon,Samcheok-si,1.0
57,52,Gangwon,Samcheok-si,1.0
57,53,Gangwon,Samcheok-si,1.0
58,23,Incheon,Ongjin-gun,1.0
58,24,Incheon,"Jung-gu, Incheon",1.0
58,25,Incheon,"Jung-gu, Incheon",1.0
58,26,Incheon,"Jung-gu, Incheon",0.0388264384420096
58,26,Incheon,Yeonsu-gu,0.9611735615579904
58,27,Gyeonggi,Siheung-si,0.1259044368975719
58,27,Incheon,Yeonsu-gu,0.7005716044147988
58,27,Incheon,Namdong-gu,0.1734553956047552
58,28,Gyeonggi,Ansan-si,0.1894168055195344
58,28,Gyeonggi,Siheung-si,0.7484520651878759
58,28,Incheon,Namdong-gu,0.0616786941861578
58,29,Gyeonggi,Anyang-si,0.1749697249243798
58,29,Gyeonggi,Gwangmyeong-si,0.0087247465975129
58,29,Gyeonggi,Ansan-si,0.2408476712099551
58,29,Gyeonggi,Ansan-si,0.1061478098832879
58,29,Gyeonggi,Siheung-si,0.2897359592584752
58,29,Gyeonggi,Gunpo-si,0.1792667214738462
58,30,Gyeonggi,Suwon-si,0.1038166884449716
58,30,Gyeonggi,Anyang-si,0.050319898661025
58,30,Gyeonggi,Anyang-si,0.151935902757743
58,30,Gyeonggi,Gwacheon-si,0.001679956854987
58,30,Gyeonggi,Gunpo-si,0.2081114202038164
58,30,Gyeonggi,Uiwang-si,0.4730344042850389
58,30,Gyeonggi,Yongin-si,0.010542659503121
58,31,Gyeonggi,Suwon-si,0.0319085642701967
58,31,Gyeonggi,Suwon-si,4.690392067486828e-05
58,31,Gyeonggi,Seongnam-si,0.0188367916294572
58,31,Gyeonggi,Seongnam-si,0.5519748452520332
58,31,Gyeonggi,Uiwang-si,0.0346777788496934
58,31,Gyeonggi,Yongin-si,0.0075404789017741
58,31,Gyeonggi,Yongin-si,0.3550096465773143
58,32,Gyeonggi,Seongnam-si,0.1892431393203208
58,32,Gyeonggi,Yongin-si,0.2517917558032616
58,32,Gyeonggi,Yongin-si,0.0028086013597842
58,32,Gyeonggi,Yongin-si,0.0241621347750821
58,32,Gyeonggi,Gwangju-si,0.5319910255185714
58,33,Gyeonggi,Yongin-si,0.1791368475343807
58,33,Gyeonggi,Gwangju-si,0.8208624881225142
58,34,Gyeonggi,Icheon-si,0.1308702159717366
58,34,Gyeonggi,Gwangju-si,0.8325782697541969
58,34,Gyeonggi,Yeoju-si,0.0365504812603067
58,35,Gyeonggi,Icheon-si,0.3248293658404559
58,35,Gyeonggi,Gwangju-si,0.0088735341455356
58,35,Gyeonggi,Yeoju-si,0.666117749452546
58,36,Gyeonggi,Yeoju-si,1.0
58,37,Gyeonggi,Yeoju-si,0.8655459611179499
58,37,Gyeonggi,Yangpyeong-gun,0.1344533199937879
58,38,Gangwon,Wonju-si,0.8804746161569953
58,38,Gyeonggi,Yeoju-si,0.0513523103382876
58,38,Gyeonggi,Yangpyeong-gun,0.0681730425671527
58,39,Gangwon,Wonju-si,1.0
58,40,Gangwon,Wonju-si,0.83446244743966
58,40,Gangwon,Hoengseong-gun,0.1655375525603399
58,41,Gangwon,Wonju-si,0.0227261624042726
58,41,Gangwon,Hoengseong-gun,0.8368091977158797
58,41,Gangwon,Yeongwol-gun,0.1404646398798477
58,42,Gangwon,Hoengseong-gun,0.0628898168756183
58,42,Gangwon,Yeongwol-gun,0.9371101831243815
58,43,Gangwon,Yeongwol-gun,0.528653631775314
58,43,Gangwon,Pyeongchang-gun,0.4713463682246859
58,44,Gangwon,Yeongwol-gun,0.2820472066863163
58,44,Gangwon,Pyeongchang-gun,0.717952791298812
58,45,Gangwon,Yeongwol-gun,0.015711779270598
58,45,Gangwon,Pyeongchang-gun,0.8045626556261147
58,45,Gangwon,Jeongseon-gun,0.1797048041100002
58,46,Gangwon,Pyeongchang-gun,0.0002853016271264
58,46,Gangwon,Jeongseon-gun,0.9997146983728736
58,47,Gangwon,Jeongseon-gun,1.0
58,48,Gangwon,Samcheok-si,0.3552360103849782
58,48,Gangwon,Jeongseon-gun,0.6447584408633278
58,49,Gangwon,Taebaek-si,0.3113280774390127
58,49,Gangwon,Samcheok-si,0.6886709719341403
58,50,Gangwon,Taebaek-si,0.0483829981314037
58,50,Gangwon,Samcheok-si,0.9516133949132596
58,51,Gangwon,Samcheok-si,1.0
58,52,Gangwon,Samcheok-si,1.0
58,53,Gangwon,Samcheok-si,1.0
59,24,Incheon,"Jung-gu, Incheon",0.9994337827654024
59,24,Incheon,Ongjin-gun,0.0005662172345976
59,25,Incheon,"Jung-gu, Incheon",1.0
59,26,Incheon,"Jung-gu, Incheon",0.926740608676048
59,26,Incheon,Yeonsu-gu,0.073259391323952
59,27,Incheon,"Jung-gu, Incheon",0.1237424893004576
59,27,Incheon,"Dong-gu, Incheon",0.0761594762446007
59,27,Incheon,Michuhol-gu,0.3065713738045291
59,27,Incheon,Yeonsu-gu,0.2593845442725585
59,27,Incheon,Namdong-gu,0.1293552873462153
59,27,Incheon,Bupyeong-gu,0.0524828505452181
59,27,Incheon,"Seo-gu, Incheon",0.0520732023965488
59,28,Gyeonggi,Bucheon-si,0.1572982497220221
59,28,Gyeonggi,Siheung-si,0.3466297968203365
59,28,Seoul,Guro-gu,0.0013283205922305
59,28,Incheon,Namdong-gu,0.396804435620431
59,28,Incheon,Bupyeong-gu,0.0979302189716919
59,29,Gyeonggi,Anyang-si,0.1174938533198893
59,29,Gyeonggi,Bucheon-si,0.0281999467280277
59,29,Gyeonggi,Gwangmyeong-si,0.4394331439223158
59,29,Gyeonggi,Siheung-si,0.1517656202630909
59,29,Seoul,Guro-gu,0.0657214658344184
59,29,Seoul,Geumcheon-gu,0.1483995387320067
59,29,Seoul,Yeongdeungpo-gu,0.0019670875587203
59,29,Seoul,Dongjak-gu,0.002384019882261
59,29,Seoul,Gwanak-gu,0.0446291135719391
59,30,Gyeonggi,Anyang-si,0.0866740481405975
59,30,Gyeonggi,Anyang-si,0.1055123461355974
59,30,Gyeonggi,Gwacheon-si,0.3416359369781779
59,30,Gyeonggi,Uiwang-si,0.0246572792972144
59,30,Seoul,Geumcheon-gu,0.0044746815280599
59,30,Seoul,Dongjak-gu,0.0234713992545081
59,30,Seoul,Gwanak-gu,0.2794824700962773
59,30,Seoul,Seocho-gu,0.1340899353818051
59,31,Gyeonggi,Seongnam-si,0.3856315458824461
59,31,Gyeonggi,Seongnam-si,0.0221154647679721
59,31,Gyeonggi,Seongnam-si,0.0331764675796492
59,31,Gyeonggi,Gwacheon-si,0.0777720656235787
59,31,Gyeonggi,Uiwang-si,0.0215120290609002
59,31,Seoul,Seocho-gu,0.2645687125075302
59,31,Seoul,Gangnam-gu,0.165118720942755
59,31,Seoul,Songpa-gu,0.0300974545666641
59,32,Gyeonggi,Seongnam-si,0.128886120938463
59,32,Gyeonggi,Seongnam-si,0.2879794104459344
59,32,Gyeonggi,Seongnam-si,0.0446188581903627
59,32,Gyeonggi,Hanam-si,0.0752041070903803
59,32,Gyeonggi,Gwangju-si,0.4411435955451056
59,32,Seoul,Songpa-gu,0.0221579732131378
59,33,Gyeonggi,Hanam-si,0.0091809663361793
59,33,Gyeonggi,Gwangju-si,0.990817989967384
59,34,Gyeonggi,Gwangju-si,0.4856119802849334
59,34,Gyeonggi,Yeoju-si,0.1554023209863386
59,34,Gyeonggi,Yangpyeong-gun,0.3589830742684441
59,35,Gyeonggi,Yeoju-si,0.3709476263540314
59,35,Gyeonggi,Yangpyeong-gun,0.6290510309493963
59,36,Gyeonggi,Yeoju-si,0.2153709563457283
59,36,Gyeonggi,Yangpyeong-gun,0.7846267805457566
59,37,Gyeonggi,Yeoju-si,0.1062772696281508
59,37,Gyeonggi,Yangpyeong-gun,0.8937209643183007
59,38,Gangwon,Wonju-si,0.2971814659605389
59,38,Gangwon,Hoengseong-gun,0.3249553409778697
59,38,Gyeonggi,Yangpyeong-gun,0.3778631930615913
59,39,Gangwon,Wonju-si,0.8550217745571187
59,39,Gangwon,Hoengseong-gun,0.1449782254428812
59,40,Gangwon,Wonju-si,0.7299390413886965
59,40,Gangwon,Hoengseong-gun,0.2700609586113035
59,41,Gangwon,Wonju-si,0.0813987956511828
59,41,Gangwon,Hoengseong-gun,0.9186012043488172
59,42,Gangwon,Hoengseong-gun,0.7149201900021718
59,42,Gangwon,Yeongwol-gun,0.1203976414977038
59,42,Gangwon,Pyeongchang-gun,0.1646821685001243
59,43,Gangwon,Yeongwol-gun,0.0560996294222255
59,43,Gangwon,Pyeongchang-gun,0.9439003705777744
59,44,Gangwon,Pyeongchang-gun,1.0
59,45,Gangwon,Pyeongchang-gun,0.3559550023768843
59,45,Gangwon,Jeongseon-gun,0.6440449976231157
59,46,Gangwon,Jeongseon-gun,1.0
59,47,Gangwon,Jeongseon-gun,1.0
59,48,Gangwon,Samcheok-si,0.1779863031688085
59,48,Gangwon,Jeongseon-gun,0.8220091715607672
59,49,Gangwon,Donghae-si,0.0774714775929849
59,49,Gangwon,Samcheok-si,0.8968322880589791
59,49,Gangwon,Jeongseon-gun,0.0256951985468175
59,50,Gangwon,Donghae-si,0.0166218487488436
59,50,Gangwon,Samcheok-si,0.9833781512511564
59,51,Gangwon,Samcheok-si,1.0
59,52,Gangwon,Samcheok-si,1.0
60,21,Incheon,Ongjin-gun,1.0
60,23,Incheon,Ongjin-gun,1.0
60,24,Incheon,Ongjin-gun,1.0
60,25,Incheon,"Jung-gu, Incheon",0.4988971967663643
60,25,Incheon,Ongjin-gun,0.5011028032336357
60,26,Incheon,"Jung-gu, Incheon",0.8216888868225012
60,26,Incheon,"Seo-gu, Incheon",0.1783111131774988
60,27,Incheon,"Dong-gu, Incheon",0.0118902728514837
60,27,Incheon,Bupyeong-gu,0.1059270785936757
60,27,Incheon,Gyeyang-gu,0.0970104980814706
60,27,Incheon,"Seo-gu, Incheon",0.7851719041961605
60,28,Gyeonggi,Bucheon-si,0.4194159740883137
60,28,Seoul,Gangseo-gu,0.1521697262147088
60,28,Seoul,Guro-gu,0.0028875104353548
60,28,Incheon,Bupyeong-gu,0.1306914111296786
60,28,Incheon,Gyeyang-gu,0.2948299471902451
60,29,Gyeonggi,Bucheon-si,0.0263668231921586
60,29,Gyeonggi,Gwangmyeong-si,0.0046900126405198
60,29,Seoul,Seodaemun-gu,0.0050799128120702
60,29,Seoul,Mapo-gu,0.1453521426040397
60,29,Seoul,Yangcheon-gu,0.2044321788837556
60,29,Seoul,Gangseo-gu,0.213060783861159
60,29,Seoul,Guro-gu,0.1659801890966585
60,29,Seoul,Yeongdeungpo-gu,0.219597686556484
60,29,Seoul,Dongjak-gu,0.0137345230025018
60,29,Seoul,Gwanak-gu,0.0016955117840988
60,30,Seoul,Jongno-gu,0.0102584899672995
60,30,Seoul,"Jung-gu, Seoul",0.1162396720790596
60,30,Seoul,Yongsan-gu,0.2573001680234729
60,30,Seoul,Seongdong-gu,0.0435492077760452
60,30,Seoul,Seodaemun-gu,0.0638393532584676
60,30,Seoul,Mapo-gu,0.0836089473514979
60,30,Seoul,Yeongdeungpo-gu,0.0664410796415702
60,30,Seoul,Dongjak-gu,0.1528602299289865
60,30,Seoul,Gwanak-gu,0.0215690671172164
60,30,Seoul,Seocho-gu,0.1479808122348535
60,30,Seoul,Gangnam-gu,0.0363450633379912
60,31,Gyeonggi,Guri-si,0.0288128908182213
60,31,Seoul,Seongdong-gu,0.1498393636636274
60,31,Seoul,Gwangjin-gu,0.1945088413623841
60,31,Seoul,Dongdaemun-gu,0.0202579755792614
60,31,Seoul,Seocho-gu,0.0040856000487275
60,31,Seoul,Gangnam-gu,0.2626719718300833
60,31,Seoul,Songpa-gu,0.2704414289487147
60,31,Seoul,Gangdong-gu,0.0693739469925295
60,32,Gyeonggi,Guri-si,0.0011338568836531
60,32,Gyeonggi,Namyangju-si,0.0133097526492732
60,32,Gyeonggi,Hanam-si,0.7148031900881072
60,32,Gyeonggi,Gwangju-si,0.0002406322677025
60,32,Seoul,Songpa-gu,0.074794258727217
60,32,Seoul,Gangdong-gu,0.1957168364840694
60,33,Gyeonggi,Namyangju-si,0.3708997850537272
60,33,Gyeonggi,Hanam-si,0.1993457348208074
60,33,Gyeonggi,Gwangju-si,0.3326662144031854
60,33,Gyeonggi,Yangpyeong-gun,0.0970831135049753
60,34,Gyeonggi,Gwangju-si,0.2141009059069543
60,34,Gyeonggi,Yangpyeong-gun,0.7858990940930458
60,35,Gyeonggi,Yangpyeong-gun,1.0
60,36,Gyeonggi,Yangpyeong-gun,1.0
60,37,Gyeonggi,Yangpyeong-gun,1.0
60,38,Gangwon,Hongcheon-gun,0.0089311142287687
60,38,Gangwon,Hoengseong-gun,0.6053623651569379
60,38,Gyeonggi,Yangpyeong-gun,0.3857065206142933
60,39,Gangwon,Wonju-si,0.0800376481790115
60,39,Gangwon,Hongcheon-gun,0.0014075189797196
60,39,Gangwon,Hoengseong-gun,0.9185548328412688
60,40,Gangwon,Hoengseong-gun,1.0
60,41,Gangwon,Hoengseong-gun,1.0
60,42,Gangwon,Hoengseong-gun,0.9163068852866888
60,42,Gangwon,Pyeongchang-gun,0.0836931147133109
60,43,Gangwon,Hoengseong-gun,0.0838592173292089
60,43,Gangwon,Pyeongchang-gun,0.916140782670791
60,44,Gangwon,Pyeongchang-gun,1.0
60,45,Gangwon,Pyeongchang-gun,0.7924871812618821
60,45,Gangwon,Jeongseon-gun,0.207512818738118
60,46,Gangwon,Gangneung-si,0.0003784942746951
60,46,Gangwon,Pyeongchang-gun,0.0004614155295126
60,46,Gangwon,Jeongseon-gun,0.9991600901957924
60,47,Gangwon,Gangneung-si,0.0349855016263886
60,47,Gangwon,Jeongseon-gun,0.9650144983736112
60,48,Gangwon,Gangneung-si,0.1408207809966899
60,48,Gangwon,Jeongseon-gun,0.8591792190033101
60,49,Gangwon,Donghae-si,0.353924575013232
60,49,Gangwon,Samcheok-si,0.0019920256604406
60,49,Gangwon,Jeongseon-gun,0.6440775961680814
60,50,Gangwon,Donghae-si,0.8829030027370507
60,50,Gangwon,Samcheok-si,0.1170969972629494
60,51,Gangwon,Donghae-si,0.5208225467652792
60,51,Gangwon,Samcheok-si,0.4791698672231314
60,67,Gyeong-Buk,Ulleung-gun,1.0
61,18,Incheon,Ongjin-gun,1.0
61,20,Incheon,Ganghwa-gun,1.0
61,22,Incheon,Ganghwa-gun,1.0
61,23,Incheon,Ganghwa-gun,1.0
61,24,Incheon,Ganghwa-gun,1.0
61,25,Incheon,Ganghwa-gun,1.0
61,26,Gyeonggi,Gimpo-si,0.6744193552301098
61,26,Incheon,"Seo-gu, Incheon",0.0501769537418598
61,26,Incheon,Ganghwa-gun,0.2754036910280304
61,27,Gyeonggi,Goyang-si,0.0012858769617776
61,27,Gyeonggi,Gimpo-si,0.4499475834408013
61,27,Incheon,Gyeyang-gu,0.0279614143564733
61,27,Incheon,"Seo-gu, Incheon",0.5208044407399829
61,28,Gyeonggi,Goyang-si,0.1746274288802153
61,28,Gyeonggi,Goyang-si,0.1788244581792323
61,28,Gyeonggi,Goyang-si,0.0173604041554064
61,28,Gyeonggi,Gimpo-si,0.4153397003493078
61,28,Seoul,Gangseo-gu,0.0795555350612052
61,28,Incheon,Gyeyang-gu,0.1226761484945951
61,28,Incheon,"Seo-gu, Incheon",0.011613455343482
61,29,Gyeonggi,Goyang-si,0.7191907923569557
61,29,Seoul,Eunpyeong-gu,0.1596940737326896
61,29,Seoul,Seodaemun-gu,0.0280390432925879
61,29,Seoul,Mapo-gu,0.0512094473461688
61,29,Seoul,Gangseo-gu,0.0418660288904232
61,30,Gyeonggi,Goyang-si,0.0666727632630684
61,30,Seoul,Jongno-gu,0.271317461427715
61,30,Seoul,"Jung-gu, Seoul",0.0008245741618109
61,30,Seoul,Seongdong-gu,0.0004822703974829
61,30,Seoul,Dongdaemun-gu,0.005373964491211
61,30,Seoul,Seongbuk-gu,0.1967680411708635
61,30,Seoul,Gangbuk-gu,0.1521372424108537
61,30,Seoul,Dobong-gu,0.0107935081421584
61,30,Seoul,Eunpyeong-gu,0.1849063395463556
61,30,Seoul,Seodaemun-gu,0.1107188590284704
61,31,Gyeonggi,Guri-si,0.1897070247196359
61,31,Gyeonggi,Namyangju-si,0.0420999794909395
61,31,Seoul,Seongdong-gu,0.0035500158008231
61,31,Seoul,Gwangjin-gu,0.0055932147138712
61,31,Seoul,Dongdaemun-gu,0.1415861253537749
61,31,Seoul,Jungnang-gu,0.2176117473602809
61,31,Seoul,Seongbuk-gu,0.0921046553987666
61,31,Seoul,Gangbuk-gu,0.0426240272597735
61,31,Seoul,Dobong-gu,0.0428502625164718
61,31,Seoul,Nowon-gu,0.2222681575118206
61,32,Gyeonggi,Guri-si,0.1702709358685693
61,32,Gyeonggi,Namyangju-si,0.7149891496320964
61,32,Gyeonggi,Hanam-si,0.0914871674198595
61,32,Seoul,Gangdong-gu,0.0232512386463815
61,33,Gyeonggi,Namyangju-si,0.980325189931768
61,33,Gyeonggi,Yangpyeong-gun,0.0196748100682321
61,34,Gyeonggi,Namyangju-si,0.063455942369867
61,34,Gyeonggi,Gapyeong-gun,0.0047040590598163
61,34,Gyeonggi,Yangpyeong-gun,0.9318399985703166
61,35,Gangwon,Hongcheon-gun,0.0170656308648314
61,35,Gyeonggi,Gapyeong-gun,0.6520634201127935
61,35,Gyeonggi,Yangpyeong-gun,0.330870949022375
61,36,Gangwon,Hongcheon-gun,0.1024159045656733
61,36,Gyeonggi,Gapyeong-gun,0.060762978699228
61,36,Gyeonggi,Yangpyeong-gun,0.8368211167350987
61,37,Gangwon,Hongcheon-gun,0.551624757036339
61,37,Gyeonggi,Yangpyeong-gun,0.448375242963661
61,38,Gangwon,Hongcheon-gun,0.8625159793969199
61,38,Gyeonggi,Yangpyeong-gun,0.13748402060308
61,39,Gangwon,Hongcheon-gun,0.5097314945849061
61,39,Gangwon,Hoengseong-gun,0.4902685054150938
61,40,Gangwon,Hongcheon-gun,0.1237285650496469
61,40,Gangwon,Hoengseong-gun,0.876271434950353
61,41,Gangwon,Hoengseong-gun,1.0
61,42,Gangwon,Hongcheon-gun,0.0254932538905244
61,42,Gangwon,Hoengseong-gun,0.9338455781293794
61,42,Gangwon,Pyeongchang-gun,0.040661167980096
61,43,Gangwon,Hoengseong-gun,0.0415109641405602
61,43,Gangwon,Pyeongchang-gun,0.9584890358594396
61,44,Gangwon,Pyeongchang-gun,1.0
61,45,Gangwon,Pyeongchang-gun,0.9847488197012084
61,45,Gangwon,Jeongseon-gun,0.0152511802987914
61,46,Gangwon,Gangneung-si,0.0937223755168241
61,46,Gangwon,Pyeongchang-gun,0.681620793881581
61,46,Gangwon,Jeongseon-gun,0.2246568306015947
61,47,Gangwon,Gangneung-si,0.8724049201616888
61,47,Gangwon,Pyeongchang-gun,0.081894796181079
61,47,Gangwon,Jeongseon-gun,0.045700283657232
61,48,Gangwon,Gangneung-si,0.7342216694409907
61,48,Gangwon,Jeongseon-gun,0.2657783305590093
61,49,Gangwon,Gangneung-si,0.8856970608912879
61,49,Gangwon,Donghae-si,0.0331633882458325
61,49,Gangwon,Jeongseon-gun,0.081138707979217
61,50,Gangwon,Gangneung-si,0.3713488041248827
61,50,Gangwon,Donghae-si,0.6286459924437259
61,51,Gangwon,Donghae-si,1.0
61,67,Gyeong-Buk,Ulleung-gun,1.0
62,18,Incheon,Ongjin-gun,1.0
62,21,Incheon,Ganghwa-gun,1.0
62,22,Incheon,Ganghwa-gun,1.0
62,23,Incheon,Ganghwa-gun,1.0
62,24,Incheon,Ganghwa-gun,1.0
62,25,Incheon,Ganghwa-gun,1.0
62,26,Gyeonggi,Gimpo-si,0.8678460270832354
62,26,Incheon,Ganghwa-gun,0.1321539729167645
62,27,Gyeonggi,Goyang-si,0.1639147272835397
62,27,Gyeonggi,Paju-si,0.195542789475762
62,27,Gyeonggi,Gimpo-si,0.6405416055553865
62,28,Gyeonggi,Goyang-si,0.0064996127662654
62,28,Gyeonggi,Goyang-si,0.3826156070364412
62,28,Gyeonggi,Goyang-si,0.3053921619469898
62,28,Gyeonggi,Paju-si,0.3054907263121229
62,29,Gyeonggi,Goyang-si,0.7301316477141709
62,29,Gyeonggi,Goyang-si,0.1390763226507881
62,29,Gyeonggi,Paju-si,0.0842336522970431
62,29,Gyeonggi,Yangju-si,0.0465567899774476
62,30,Gyeonggi,Uijeongbu-si,0.0766617043062474
62,30,Gyeonggi,Goyang-si,0.213226412326233
62,30,Gyeonggi,Yangju-si,0.5288300912424754
62,30,Seoul,Gangbuk-gu,0.0826158772928787
62,30,Seoul,Dobong-gu,0.0935775285331448
62,30,Seoul,Eunpyeong-gu,0.0050848261324022
62,31,Gyeonggi,Uijeongbu-si,0.3831837062580345
62,31,Gyeonggi,Namyangju-si,0.3257197885077634
62,31,Seoul,Dobong-gu,0.095523630244498
62,31,Seoul,Nowon-gu,0.1955690194288249
62,32,Gyeonggi,Namyangju-si,1.0
62,33,Gyeonggi,Namyangju-si,0.9990137528925672
62,33,Gyeonggi,Gapyeong-gun,0.0009862471074328
62,34,Gyeonggi,Namyangju-si,0.1965024758079353
62,34,Gyeonggi,Gapyeong-gun,0.7351858443341128
62,34,Gyeonggi,Yangpyeong-gun,0.0683115065007682
62,35,Gangwon,Chuncheon-si,0.0427994432871064
62,35,Gangwon,Hongcheon-gun,0.025577253452617
62,35,Gyeonggi,Gapyeong-gun,0.9316233032602764
62,36,Gangwon,Chuncheon-si,0.2828250678077835
62,36,Gangwon,Hongcheon-gun,0.6944534671956162
62,36,Gyeonggi,Gapyeong-gun,0.0162067608085322
62,36,Gyeonggi,Yangpyeong-gun,0.0065147041880681
62,37,Gangwon,Chuncheon-si,0.1136723184011331
62,37,Gangwon,Hongcheon-gun,0.8863276815988669
62,38,Gangwon,Hongcheon-gun,1.0
62,39,Gangwon,Hongcheon-gun,1.0
62,40,Gangwon,Hongcheon-gun,0.9944491960299034
62,40,Gangwon,Hoengseong-gun,0.0055508039700966
62,41,Gangwon,Hongcheon-gun,0.6762492203771512
62,41,Gangwon,Hoengseong-gun,0.3237507796228487
62,42,Gangwon,Hongcheon-gun,0.8916690330730181
62,42,Gangwon,Hoengseong-gun,0.0609802264340816
62,42,Gangwon,Pyeongchang-gun,0.0473507404929002
62,43,Gangwon,Hongcheon-gun,0.2549097538848507
62,43,Gangwon,Pyeongchang-gun,0.7450902461151493
62,44,Gangwon,Hongcheon-gun,0.1282968792152068
62,44,Gangwon,Pyeongchang-gun,0.8717031207847932
62,45,Gangwon,Pyeongchang-gun,1.0
62,46,Gangwon,Pyeongchang-gun,1.0
62,47,Gangwon,Gangneung-si,0.6010466301607322
62,47,Gangwon,Pyeongchang-gun,0.3989533698392677
62,48,Gangwon,Gangneung-si,1.0
62,49,Gangwon,Gangneung-si,1.0
62,50,Gangwon,Gangneung-si,1.0
62,67,Gyeong-Buk,Ulleung-gun,1.0
63,8,Incheon,Ongjin-gun,1.0
63,9,Incheon,Ongjin-gun,1.0
63,23,Incheon,Ganghwa-gun,1.0
