X(Column),Y(Row),SIG_CD,광역지자체,SIG_ENG_NM,SIG_KOR_NM,ratio
46,60,42770,강원,Jeongseon-gun,정선군,0.9991600901957923
47,60,42150,강원,Gangneung-si,강릉시,0.03498550162638864
47,60,42770,강원,Jeongseon-gun,정선군,0.9650144983736113
48,60,42150,강원,Gangneung-si,강릉시,0.14082078099668996
48,60,42770,강원,Jeongseon-gun,정선군,0.8591792190033101
49,60,42170,강원,Donghae-si,동해시,0.35392457501323205
49,60,42230,강원,Samcheok-si,삼척시,0.0019920256604406793
49,60,42770,강원,Jeongseon-gun,정선군,0.6440775961680814
50,60,42170,강원,Donghae-si,동해시,0.8829030027370507
50,60,42230,강원,Samcheok-si,삼척시,0.1170969972629494
51,60,42170,강원,Donghae-si,동해시,0.5208225467652792
51,60,42230,강원,Samcheok-si,삼척시,0.47916986722313143
67,60,47940,경북,Ulleung-gun,울릉군,1.0
18,61,28720,인천,Ongjin-gun,옹진군,1.0
20,61,28710,인천,Ganghwa-gun,강화군,1.0
22,61,28710,인천,Ganghwa-gun,강화군,1.0
23,61,28710,인천,Ganghwa-gun,강화군,1.0
24,61,28710,인천,Ganghwa-gun,강화군,1.0
25,61,28710,인천,Ganghwa-gun,강화군,1.0
26,61,41570,경기,Gimpo-si,김포시,0.6744193552301098
26,61,28260,인천,Seo-gu,서구,0.05017695374185986
26,61,28710,인천,Ganghwa-gun,강화군,0.2754036910280304
27,61,41287,경기,"Ilsanseo-gu, Goyang-si",고양시일산서구,0.001285876961777685
27,61,41570,경기,Gimpo-si,김포시,0.4499475834408013
27,61,28245,인천,Gyeyang-gu,계양구,0.02796141435647339
27,61,28260,인천,Seo-gu,서구,0.5208044407399829
28,61,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.17462742888021537
28,61,41285,경기,"Ilsandong-gu, Goyang-si",고양시일산동구,0.1788244581792323
28,61,41287,경기,"Ilsanseo-gu, Goyang-si",고양시일산서구,0.017360404155406402
28,61,41570,경기,Gimpo-si,김포시,0.4153397003493078
28,61,11500,서울,Gangseo-gu,강서구,0.07955553506120527
28,61,28245,인천,Gyeyang-gu,계양구,0.12267614849459513
28,61,28260,인천,Seo-gu,서구,0.011613455343482028
29,61,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.7191907923569557
29,61,11380,서울,Eunpyeong-gu,은평구,0.1596940737326896
29,61,11410,서울,Seodaemun-gu,서대문구,0.028039043292587915
29,61,11440,서울,Mapo-gu,마포구,0.05120944734616884
29,61,11500,서울,Gangseo-gu,강서구,0.041866028890423276
30,61,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.06667276326306842
30,61,11110,서울,Jongno-gu,종로구,0.271317461427715
30,61,11140,서울,Jung-gu,중구,0.0008245741618109604
30,61,11200,서울,Seongdong-gu,성동구,0.00048227039748298704
30,61,11230,서울,Dongdaemun-gu,동대문구,0.0053739644912110555
30,61,11290,서울,Seongbuk-gu,성북구,0.19676804117086352
30,61,11305,서울,Gangbuk-gu,강북구,0.15213724241085377
30,61,11320,서울,Dobong-gu,도봉구,0.01079350814215848
30,61,11380,서울,Eunpyeong-gu,은평구,0.18490633954635563
30,61,11410,서울,Seodaemun-gu,서대문구,0.11071885902847045
31,61,41310,경기,Guri-si,구리시,0.1897070247196359
31,61,41360,경기,Namyangju-si,남양주시,0.04209997949093955
31,61,11200,서울,Seongdong-gu,성동구,0.003550015800823111
31,61,11215,서울,Gwangjin-gu,광진구,0.005593214713871257
31,61,11230,서울,Dongdaemun-gu,동대문구,0.14158612535377496
31,61,11260,서울,Jungnang-gu,중랑구,0.21761174736028094
31,61,11290,서울,Seongbuk-gu,성북구,0.09210465539876668
31,61,11305,서울,Gangbuk-gu,강북구,0.04262402725977353
31,61,11320,서울,Dobong-gu,도봉구,0.04285026251647182
31,61,11350,서울,Nowon-gu,노원구,0.2222681575118206
32,61,41310,경기,Guri-si,구리시,0.17027093586856934
32,61,41360,경기,Namyangju-si,남양주시,0.7149891496320964
32,61,41450,경기,Hanam-si,하남시,0.09148716741985956
32,61,11740,서울,Gangdong-gu,강동구,0.02325123864638157
33,61,41360,경기,Namyangju-si,남양주시,0.9803251899317679
33,61,41830,경기,Yangpyeong-gun,양평군,0.01967481006823211
34,61,41360,경기,Namyangju-si,남양주시,0.06345594236986704
34,61,41820,경기,Gapyeong-gun,가평군,0.004704059059816361
34,61,41830,경기,Yangpyeong-gun,양평군,0.9318399985703166
35,61,42720,강원,Hongcheon-gun,홍천군,0.017065630864831476
35,61,41820,경기,Gapyeong-gun,가평군,0.6520634201127935
35,61,41830,경기,Yangpyeong-gun,양평군,0.330870949022375
36,61,42720,강원,Hongcheon-gun,홍천군,0.10241590456567334
36,61,41820,경기,Gapyeong-gun,가평군,0.06076297869922802
36,61,41830,경기,Yangpyeong-gun,양평군,0.8368211167350987
37,61,42720,강원,Hongcheon-gun,홍천군,0.551624757036339
37,61,41830,경기,Yangpyeong-gun,양평군,0.44837524296366105
38,61,42720,강원,Hongcheon-gun,홍천군,0.8625159793969199
38,61,41830,경기,Yangpyeong-gun,양평군,0.13748402060308007
39,61,42720,강원,Hongcheon-gun,홍천군,0.5097314945849061
39,61,42730,강원,Hoengseong-gun,횡성군,0.4902685054150938
40,61,42720,강원,Hongcheon-gun,홍천군,0.12372856504964698
40,61,42730,강원,Hoengseong-gun,횡성군,0.876271434950353
41,61,42730,강원,Hoengseong-gun,횡성군,1.0
42,61,42720,강원,Hongcheon-gun,홍천군,0.025493253890524464
42,61,42730,강원,Hoengseong-gun,횡성군,0.9338455781293794
42,61,42760,강원,Pyeongchang-gun,평창군,0.04066116798009605
43,61,42730,강원,Hoengseong-gun,횡성군,0.041510964140560276
43,61,42760,강원,Pyeongchang-gun,평창군,0.9584890358594397
44,61,42760,강원,Pyeongchang-gun,평창군,1.0
45,61,42760,강원,Pyeongchang-gun,평창군,0.9847488197012085
45,61,42770,강원,Jeongseon-gun,정선군,0.01525118029879148
46,61,42150,강원,Gangneung-si,강릉시,0.09372237551682418
46,61,42760,강원,Pyeongchang-gun,평창군,0.681620793881581
46,61,42770,강원,Jeongseon-gun,정선군,0.22465683060159478
47,61,42150,강원,Gangneung-si,강릉시,0.8724049201616888
47,61,42760,강원,Pyeongchang-gun,평창군,0.08189479618107906
47,61,42770,강원,Jeongseon-gun,정선군,0.04570028365723201
48,61,42150,강원,Gangneung-si,강릉시,0.7342216694409907
48,61,42770,강원,Jeongseon-gun,정선군,0.2657783305590093
49,61,42150,강원,Gangneung-si,강릉시,0.8856970608912879
49,61,42170,강원,Donghae-si,동해시,0.033163388245832585
49,61,42770,강원,Jeongseon-gun,정선군,0.08113870797921709
50,61,42150,강원,Gangneung-si,강릉시,0.3713488041248827
50,61,42170,강원,Donghae-si,동해시,0.6286459924437259
51,61,42170,강원,Donghae-si,동해시,1.0
67,61,47940,경북,Ulleung-gun,울릉군,1.0
18,62,28720,인천,Ongjin-gun,옹진군,1.0
21,62,28710,인천,Ganghwa-gun,강화군,1.0
22,62,28710,인천,Ganghwa-gun,강화군,1.0
23,62,28710,인천,Ganghwa-gun,강화군,1.0
24,62,28710,인천,Ganghwa-gun,강화군,1.0
25,62,28710,인천,Ganghwa-gun,강화군,1.0
26,62,41570,경기,Gimpo-si,김포시,0.8678460270832354
26,62,28710,인천,Ganghwa-gun,강화군,0.1321539729167645
27,62,41287,경기,"Ilsanseo-gu, Goyang-si",고양시일산서구,0.16391472728353976
27,62,41480,경기,Paju-si,파주시,0.19554278947576206
27,62,41570,경기,Gimpo-si,김포시,0.6405416055553865
28,62,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.006499612766265433
28,62,41285,경기,"Ilsandong-gu, Goyang-si",고양시일산동구,0.38261560703644126
28,62,41287,경기,"Ilsanseo-gu, Goyang-si",고양시일산서구,0.30539216194698987
28,62,41480,경기,Paju-si,파주시,0.30549072631212293
29,62,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.7301316477141709
29,62,41285,경기,"Ilsandong-gu, Goyang-si",고양시일산동구,0.13907632265078818
29,62,41480,경기,Paju-si,파주시,0.08423365229704319
29,62,41630,경기,Yangju-si,양주시,0.04655678997744764
30,62,41150,경기,Uijeongbu-si,의정부시,0.07666170430624744
30,62,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.21322641232623304
30,62,41630,경기,Yangju-si,양주시,0.5288300912424754
30,62,11305,서울,Gangbuk-gu,강북구,0.08261587729287874
30,62,11320,서울,Dobong-gu,도봉구,0.09357752853314488
30,62,11380,서울,Eunpyeong-gu,은평구,0.005084826132402281
31,62,41150,경기,Uijeongbu-si,의정부시,0.38318370625803455
31,62,41360,경기,Namyangju-si,남양주시,0.32571978850776345
31,62,11320,서울,Dobong-gu,도봉구,0.09552363024449803
31,62,11350,서울,Nowon-gu,노원구,0.19556901942882493
32,62,41360,경기,Namyangju-si,남양주시,1.0
33,62,41360,경기,Namyangju-si,남양주시,0.9990137528925672
33,62,41820,경기,Gapyeong-gun,가평군,0.0009862471074328226
34,62,41360,경기,Namyangju-si,남양주시,0.19650247580793537
34,62,41820,경기,Gapyeong-gun,가평군,0.7351858443341128
34,62,41830,경기,Yangpyeong-gun,양평군,0.06831150650076823
35,62,42110,강원,Chuncheon-si,춘천시,0.04279944328710648
35,62,42720,강원,Hongcheon-gun,홍천군,0.025577253452617018
35,62,41820,경기,Gapyeong-gun,가평군,0.9316233032602765
36,62,42110,강원,Chuncheon-si,춘천시,0.28282506780778355
36,62,42720,강원,Hongcheon-gun,홍천군,0.6944534671956162
36,62,41820,경기,Gapyeong-gun,가평군,0.016206760808532207
36,62,41830,경기,Yangpyeong-gun,양평군,0.006514704188068136
37,62,42110,강원,Chuncheon-si,춘천시,0.11367231840113316
37,62,42720,강원,Hongcheon-gun,홍천군,0.8863276815988669
38,62,42720,강원,Hongcheon-gun,홍천군,1.0
39,62,42720,강원,Hongcheon-gun,홍천군,1.0
40,62,42720,강원,Hongcheon-gun,홍천군,0.9944491960299034
40,62,42730,강원,Hoengseong-gun,횡성군,0.005550803970096601
41,62,42720,강원,Hongcheon-gun,홍천군,0.6762492203771512
41,62,42730,강원,Hoengseong-gun,횡성군,0.32375077962284876
42,62,42720,강원,Hongcheon-gun,홍천군,0.8916690330730181
42,62,42730,강원,Hoengseong-gun,횡성군,0.06098022643408163
42,62,42760,강원,Pyeongchang-gun,평창군,0.047350740492900285
43,62,42720,강원,Hongcheon-gun,홍천군,0.2549097538848507
43,62,42760,강원,Pyeongchang-gun,평창군,0.7450902461151493
44,62,42720,강원,Hongcheon-gun,홍천군,0.1282968792152068
44,62,42760,강원,Pyeongchang-gun,평창군,0.8717031207847932
45,62,42760,강원,Pyeongchang-gun,평창군,1.0
46,62,42760,강원,Pyeongchang-gun,평창군,1.0
47,62,42150,강원,Gangneung-si,강릉시,0.6010466301607322
47,62,42760,강원,Pyeongchang-gun,평창군,0.3989533698392677
48,62,42150,강원,Gangneung-si,강릉시,1.0
49,62,42150,강원,Gangneung-si,강릉시,1.0
50,62,42150,강원,Gangneung-si,강릉시,1.0
67,62,47940,경북,Ulleung-gun,울릉군,1.0
8,63,28720,인천,Ongjin-gun,옹진군,1.0
9,63,28720,인천,Ongjin-gun,옹진군,1.0
23,63,28710,인천,Ganghwa-gun,강화군,1.0
24,63,28710,인천,Ganghwa-gun,강화군,1.0
25,63,28710,인천,Ganghwa-gun,강화군,1.0
26,63,41570,경기,Gimpo-si,김포시,0.8978410130210277
26,63,28710,인천,Ganghwa-gun,강화군,0.10215898697897231
27,63,41480,경기,Paju-si,파주시,0.5940745420209351
27,63,41570,경기,Gimpo-si,김포시,0.4059254579790649
28,63,41480,경기,Paju-si,파주시,1.0
29,63,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.023408053268469196
29,63,41480,경기,Paju-si,파주시,0.9059842740525142
29,63,41630,경기,Yangju-si,양주시,0.07060737235729664
30,63,41150,경기,Uijeongbu-si,의정부시,0.0933182009619928
30,63,41281,경기,"Deogyang-gu, Goyang-si",고양시덕양구,0.005710153753389626
30,63,41480,경기,Paju-si,파주시,0.027517564049630388
30,63,41630,경기,Yangju-si,양주시,0.8734538438032807
31,63,41150,경기,Uijeongbu-si,의정부시,0.3920568217651852
31,63,41360,경기,Namyangju-si,남양주시,0.015426416264887746
31,63,41630,경기,Yangju-si,양주시,0.47123047127339523
31,63,41650,경기,Pocheon-si,포천시,0.12128540133380114
32,63,41150,경기,Uijeongbu-si,의정부시,0.014595898258093964
32,63,41360,경기,Namyangju-si,남양주시,0.2730090104865538
32,63,41650,경기,Pocheon-si,포천시,0.7123918729545503
33,63,41360,경기,Namyangju-si,남양주시,0.3990028127962476
33,63,41650,경기,Pocheon-si,포천시,0.16972733561716077
33,63,41820,경기,Gapyeong-gun,가평군,0.431268316732544
34,63,41820,경기,Gapyeong-gun,가평군,1.0
35,63,42110,강원,Chuncheon-si,춘천시,0.2404273886837443
35,63,41820,경기,Gapyeong-gun,가평군,0.7595726113162558
36,63,42110,강원,Chuncheon-si,춘천시,0.9959385302786354
36,63,42720,강원,Hongcheon-gun,홍천군,0.004061469721364607
37,63,42110,강원,Chuncheon-si,춘천시,0.9488919206027367
37,63,42720,강원,Hongcheon-gun,홍천군,0.0511080793972633
38,63,42110,강원,Chuncheon-si,춘천시,0.5933071137742324
38,63,42720,강원,Hongcheon-gun,홍천군,0.4066928862257675
39,63,42720,강원,Hongcheon-gun,홍천군,1.0
40,63,42720,강원,Hongcheon-gun,홍천군,1.0
41,63,42720,강원,Hongcheon-gun,홍천군,1.0
42,63,42720,강원,Hongcheon-gun,홍천군,1.0
43,63,42720,강원,Hongcheon-gun,홍천군,1.0
44,63,42720,강원,Hongcheon-gun,홍천군,0.886229419237974
44,63,42760,강원,Pyeongchang-gun,평창군,0.11377058076202592
45,63,42150,강원,Gangneung-si,강릉시,0.010299374904739242
45,63,42720,강원,Hongcheon-gun,홍천군,0.2243802415687089
45,63,42760,강원,Pyeongchang-gun,평창군,0.7653203835265519
46,63,42150,강원,Gangneung-si,강릉시,0.21673125383014244
46,63,42760,강원,Pyeongchang-gun,평창군,0.7832687461698575
47,63,42150,강원,Gangneung-si,강릉시,0.787244297608217
47,63,42760,강원,Pyeongchang-gun,평창군,0.2127557023917829
48,63,42150,강원,Gangneung-si,강릉시,1.0
49,63,42150,강원,Gangneung-si,강릉시,1.0
50,63,42150,강원,Gangneung-si,강릉시,1.0
8,64,28720,인천,Ongjin-gun,옹진군,1.0
9,64,28720,인천,Ongjin-gun,옹진군,1.0
25,64,28710,인천,Ganghwa-gun,강화군,1.0
27,64,41480,경기,Paju-si,파주시,1.0
28,64,41480,경기,Paju-si,파주시,1.0
29,64,41480,경기,Paju-si,파주시,0.9564728003658671
29,64,41630,경기,Yangju-si,양주시,0.043526827986055075
30,64,41250,경기,Dongducheon-si,동두천시,0.007636555879318251
30,64,41480,경기,Paju-si,파주시,0.11057050528416262
30,64,41630,경기,Yangju-si,양주시,0.8817929192245727
31,64,41250,경기,Dongducheon-si,동두천시,0.3430707544234553
31,64,41630,경기,Yangju-si,양주시,0.5262616260741231
31,64,41650,경기,Pocheon-si,포천시,0.13066761950242178
32,64,41250,경기,Dongducheon-si,동두천시,0.0358013197603258
32,64,41650,경기,Pocheon-si,포천시,0.9641986133264513
33,64,41650,경기,Pocheon-si,포천시,0.5096082524397576
33,64,41820,경기,Gapyeong-gun,가평군,0.4903917475602424
34,64,41820,경기,Gapyeong-gun,가평군,1.0
35,64,42110,강원,Chuncheon-si,춘천시,0.11118554072698024
35,64,41820,경기,Gapyeong-gun,가평군,0.8888144592730197
36,64,42110,강원,Chuncheon-si,춘천시,0.8590438257085369
36,64,41820,경기,Gapyeong-gun,가평군,0.14095617429146304
37,64,42110,강원,Chuncheon-si,춘천시,1.0
38,64,42110,강원,Chuncheon-si,춘천시,0.8208097619115192
38,64,42720,강원,Hongcheon-gun,홍천군,0.17919023808848075
39,64,42110,강원,Chuncheon-si,춘천시,0.40439642365341055
39,64,42720,강원,Hongcheon-gun,홍천군,0.5956035763465896
40,64,42720,강원,Hongcheon-gun,홍천군,1.0
41,64,42720,강원,Hongcheon-gun,홍천군,0.9155955057133782
41,64,42810,강원,Inje-gun,인제군,0.08440449428662185
42,64,42720,강원,Hongcheon-gun,홍천군,0.4329428588120553
42,64,42810,강원,Inje-gun,인제군,0.5670571411879448
43,64,42720,강원,Hongcheon-gun,홍천군,0.5484627091679313
43,64,42810,강원,Inje-gun,인제군,0.4515372908320687
44,64,42720,강원,Hongcheon-gun,홍천군,0.9511044269522915
44,64,42810,강원,Inje-gun,인제군,0.04889557304770856
45,64,42150,강원,Gangneung-si,강릉시,0.14868920998956608
45,64,42720,강원,Hongcheon-gun,홍천군,0.6882210164643379
45,64,42760,강원,Pyeongchang-gun,평창군,0.12429083792984146
45,64,42830,강원,Yangyang-gun,양양군,0.038798935616254714
46,64,42150,강원,Gangneung-si,강릉시,0.9960584427113065
46,64,42830,강원,Yangyang-gun,양양군,0.0039415572886934746
47,64,42150,강원,Gangneung-si,강릉시,1.0
48,64,42150,강원,Gangneung-si,강릉시,1.0
49,64,42150,강원,Gangneung-si,강릉시,1.0
7,65,28720,인천,Ongjin-gun,옹진군,1.0
8,65,28720,인천,Ongjin-gun,옹진군,1.0
9,65,28720,인천,Ongjin-gun,옹진군,1.0
27,65,41480,경기,Paju-si,파주시,1.0
28,65,41480,경기,Paju-si,파주시,0.9440606091227064
28,65,41800,경기,Yeoncheon-gun,연천군,0.05593914859861872
29,65,41480,경기,Paju-si,파주시,0.8812899235522822
29,65,41800,경기,Yeoncheon-gun,연천군,0.11870656659579105
30,65,41250,경기,Dongducheon-si,동두천시,0.10629993707205056
30,65,41480,경기,Paju-si,파주시,0.45009475570718416
30,65,41630,경기,Yangju-si,양주시,0.19886643135435056
30,65,41800,경기,Yeoncheon-gun,연천군,0.2447381807969837
31,65,41250,경기,Dongducheon-si,동두천시,0.6210745374968073
31,65,41650,경기,Pocheon-si,포천시,0.2952330378117604
31,65,41800,경기,Yeoncheon-gun,연천군,0.0836924246914322
32,65,41250,경기,Dongducheon-si,동두천시,0.010454448653037502
32,65,41650,경기,Pocheon-si,포천시,0.9895455513469624
33,65,41650,경기,Pocheon-si,포천시,0.9399701689362956
33,65,41820,경기,Gapyeong-gun,가평군,0.06002983106370448
34,65,41650,경기,Pocheon-si,포천시,0.19157143686894065
34,65,41820,경기,Gapyeong-gun,가평군,0.8084285631310593
35,65,42110,강원,Chuncheon-si,춘천시,0.024948757776124108
35,65,41820,경기,Gapyeong-gun,가평군,0.9750512422238758
36,65,42110,강원,Chuncheon-si,춘천시,0.6147068693349
36,65,41820,경기,Gapyeong-gun,가평군,0.38529313066510007
37,65,42110,강원,Chuncheon-si,춘천시,1.0
38,65,42110,강원,Chuncheon-si,춘천시,1.0
39,65,42110,강원,Chuncheon-si,춘천시,0.9866052796207933
39,65,42720,강원,Hongcheon-gun,홍천군,0.012735373506867221
39,65,42810,강원,Inje-gun,인제군,0.0006593468723394403
40,65,42110,강원,Chuncheon-si,춘천시,0.04850713666912801
40,65,42720,강원,Hongcheon-gun,홍천군,0.4647748027631849
40,65,42810,강원,Inje-gun,인제군,0.4867180605676872
41,65,42720,강원,Hongcheon-gun,홍천군,0.09892549512267823
41,65,42810,강원,Inje-gun,인제군,0.9010745048773218
42,65,42810,강원,Inje-gun,인제군,1.0
43,65,42810,강원,Inje-gun,인제군,1.0
44,65,42720,강원,Hongcheon-gun,홍천군,0.050474835898428494
44,65,42810,강원,Inje-gun,인제군,0.6814528265207346
44,65,42830,강원,Yangyang-gun,양양군,0.2680723375808369
45,65,42720,강원,Hongcheon-gun,홍천군,0.05384612896704619
45,65,42830,강원,Yangyang-gun,양양군,0.9461538710329538
46,65,42150,강원,Gangneung-si,강릉시,0.19243296018630512
46,65,42830,강원,Yangyang-gun,양양군,0.8075670398136948
47,65,42150,강원,Gangneung-si,강릉시,0.538512944158186
47,65,42830,강원,Yangyang-gun,양양군,0.46148705584181404
48,65,42150,강원,Gangneung-si,강릉시,1.0
8,66,28720,인천,Ongjin-gun,옹진군,1.0
28,66,41480,경기,Paju-si,파주시,0.11748940767038953
28,66,41800,경기,Yeoncheon-gun,연천군,0.8825105923296105
29,66,41480,경기,Paju-si,파주시,0.0165713501868106
29,66,41800,경기,Yeoncheon-gun,연천군,0.9834280682058135
